text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"""Influenza, a contagious respiratory illness that infects the nose, throat and lungs, is among the leading causes o… https://t.co/bADx9awllX",FALSE,2,NA,2019-03-04T14:15:21Z,TRUE,NA,1102573246556323840,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GeorgiaStateLaw,0,FALSE,FALSE,NA,NA
SEGE niega brote de influenza en escuelas; dijo que hasta ahora los casos de esta enfermedad son aislados y se espe… https://t.co/2c0LQohGUG,FALSE,0,NA,2019-03-04T14:15:00Z,TRUE,NA,1102573158480179200,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Planoinforma,0,FALSE,FALSE,NA,NA
"@joncoopertweets You can still get vaccinations for many diseases. I'm 63, and have been vaccinated for Hep B, pneu… https://t.co/jQaUHc9ksJ",FALSE,1,joncoopertweets,2019-03-04T14:14:06Z,TRUE,1102545816416325632,1102572931434061825,27493883,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonPayne17,0,FALSE,FALSE,NA,NA
"Note: The FDA has not yet posted the links to materials about the strains for the next flu vaccine. Typically, the… https://t.co/HyiONRVlt8",FALSE,1,FDAadcomm,2019-03-04T14:13:41Z,TRUE,1102571240542355456,1102572826970767362,1704701516,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FDAadcomm,0,FALSE,FALSE,NA,NA
@briandotjp One of those millennial nomad worker drone farms in the building...one of these days I’ll get influenza… https://t.co/YHXYdfoWGH,FALSE,3,briandotjp,2019-03-04T14:13:09Z,TRUE,1102478096978964481,1102572693843369984,50737284,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YabaiKankei,0,FALSE,FALSE,NA,NA
"National Book Award Finalist
Very, Very, Very Dreadful
The Influenza Pandemic of 1918
Albert Marrin
The flu epidemi… https://t.co/gwWxvWMPWh",FALSE,2,NA,2019-03-04T14:11:28Z,TRUE,NA,1102572271292411905,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LibraryHMHS,0,FALSE,FALSE,NA,NA
CDC: Dangerous flu strain overtakes H1N1 this season https://t.co/YCagcCjcki #flu #influenza #cdc https://t.co/IY3YQ8vdi4,FALSE,2,NA,2019-03-04T14:09:01Z,FALSE,NA,1102571653073125376,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Change_HC,0,FALSE,FALSE,NA,NA
"Influenza e infarto: attenti a quei due, si alleano e creano pericolo grave L'influenza come causa di infarto acuto… https://t.co/TUj1yWWZnE",FALSE,0,NA,2019-03-04T14:08:11Z,TRUE,NA,1102571445014663168,NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",preuniop,0,FALSE,FALSE,NA,NA
@Defcon1979 @solebastardo Il fatto che non avessero avuto alcuna influenza sulla tua formazione è facilmente intuib… https://t.co/DPFSNYVnSj,FALSE,0,Defcon1979,2019-03-04T14:07:37Z,TRUE,1102548409372864512,1102571299682045953,68943667,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Virgili31696322,0,FALSE,FALSE,NA,NA
"What sample type for swine influenza surveillance? Nasal swabs? Udder wipe? Check out this paper from @torr0033 lab!
https://t.co/0x2tq4ad2N",FALSE,3,NA,2019-03-04T14:06:43Z,FALSE,NA,1102571074863157248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UMN_swine_group,2,FALSE,FALSE,NA,NA
Mi è appena andata via l’influenza ma vedendo il look di Barbara mi è tornata 🤮 #uominiedonne,FALSE,0,NA,2019-03-04T14:05:47Z,FALSE,NA,1102570838455451648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elisagad,0,FALSE,FALSE,NA,NA
이대로 누가 기절시켜서 10시까지만 잘 수 있음좋겠다,FALSE,3,NA,2019-03-04T14:04:32Z,FALSE,NA,1102570523404300288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_211,0,FALSE,FALSE,NA,NA
"Influenza vaccines may be less effective in the elderly due to a lack of antibody diversity, a new study reports.… https://t.co/NRPuZO1ykQ",FALSE,3,NA,2019-03-04T14:04:00Z,TRUE,NA,1102570390075920385,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Contagion_Live,1,FALSE,FALSE,NA,NA
@PitmanSophia @thecjpearson ➕💯,FALSE,0,PitmanSophia,2019-03-04T14:02:12Z,FALSE,1102569591719510016,1102569937628024832,743482150855520256,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
"""This study uses a new approach....which is more conservative and offers the opportunity for universal protection""… https://t.co/xzAp5LzZvO",FALSE,2,NA,2019-03-04T14:01:44Z,TRUE,NA,1102569818497187840,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GeorgiaStateLaw,0,FALSE,FALSE,NA,NA
"La #Influenza se transmite cuando un enfermo tose, estornuda o habla y alguien respira el aire contaminado ¡Protége… https://t.co/4Oj5hEvkB8",FALSE,0,NA,2019-03-04T14:00:48Z,TRUE,NA,1102569584115286018,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saludjalisco,0,FALSE,FALSE,NA,NA
머리가 웅웅울린다 원서작작읽고 1시에는 잘걸,FALSE,1,NA,2019-03-04T14:00:26Z,FALSE,NA,1102569492209520640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_211,0,FALSE,FALSE,NA,NA
The @CDCgov reported on Feb. 15 that the overall estimated effectiveness of the seasonal influenza vaccine was 47 p… https://t.co/IjmMJeG2tj,FALSE,1,NA,2019-03-04T14:00:18Z,TRUE,NA,1102569459884191745,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",MultiBriefs,0,FALSE,FALSE,NA,NA
@AlastairMcA30 Inactivated influenza vaccine (IIV) in pregnancy may reduce the risk of influenza. But it is of limi… https://t.co/mD8dw53mRx,FALSE,2,AlastairMcA30,2019-03-04T14:00:13Z,TRUE,1102109453615132673,1102569439822790661,1646242405,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StabellBenn,0,FALSE,FALSE,NA,NA
"Ecco un meraviglioso ed efficace rimedio naturale per raffreddore, tosse e https://t.co/6B9QJAByXu tratta di una ti… https://t.co/TqWPSdDXtO",FALSE,1,NA,2019-03-04T14:00:10Z,TRUE,NA,1102569426237435904,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",jedasupport,0,FALSE,FALSE,NA,NA
The #fluseason shows signs of peaking. Get the details: https://t.co/KNX6qVFc69 https://t.co/gExxQax9kL,FALSE,0,NA,2019-03-04T14:00:01Z,FALSE,NA,1102569386357907461,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDedgeIntMed,0,FALSE,FALSE,NA,NA
The 2018-2019 #fluseason may have peaked as the major nationwide measure of #influenza activity held steady for the… https://t.co/r10v4n7uzM,FALSE,0,NA,2019-03-04T14:00:00Z,TRUE,NA,1102569385724506112,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDedgeFamilyMed,0,FALSE,FALSE,NA,NA
피곤해죽을거같아서 진짜,FALSE,0,NA,2019-03-04T13:59:19Z,FALSE,NA,1102569210100703234,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_211,0,FALSE,FALSE,NA,NA
Canine influenza (dog flu) has now become a nationwide health concern for all dogs. #dogflu #doghealth #dogs https://t.co/PQPLXD7jg9,FALSE,2,NA,2019-03-04T13:59:18Z,FALSE,NA,1102569206892113920,NA,"<a href=""https://www.socialreport.com"" rel=""nofollow"">SocialReport.com</a>",CanineCampusCO,0,FALSE,FALSE,NA,NA
"10 giorni di influenza chiusa in casa: sole tutto il giorno e temperature primaverili.
Ritorno a Modena: grigiume g… https://t.co/PXquX6EuBW",FALSE,3,NA,2019-03-04T13:57:19Z,TRUE,NA,1102568708642353154,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",albaa_b,0,FALSE,FALSE,NA,NA
@AllyALaw Currently shitting a lung out after spending 2 days laid in bed dying of influenza..you?,FALSE,0,AllyALaw,2019-03-04T13:57:13Z,FALSE,1102565087083184128,1102568685313683456,3003068421,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",xKlepto91,0,FALSE,FALSE,NA,NA
Me dio influenza so sad 😖,FALSE,1,NA,2019-03-04T13:52:57Z,FALSE,NA,1102567609986371584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marianurquieta,0,FALSE,FALSE,NA,NA
"La mia, umilissima, riflessione. 
- Quello su Piatek è fallo, il tocco c’è e non si può valutare la sua influenza s… https://t.co/39yLMNaXVq",FALSE,0,NA,2019-03-04T13:52:55Z,TRUE,NA,1102567601656475649,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bisco_3,0,FALSE,FALSE,NA,NA
The Steering Group on Influenza Vaccination is pleased to participate in the @EU_Health meeting ‘Towards the Coalit… https://t.co/dtm81SVzvo,FALSE,24,NA,2019-03-04T13:52:10Z,TRUE,NA,1102567411188989952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ESWInfluenza,11,FALSE,FALSE,NA,NA
"Interim Estimates of 2018–19 Seasonal Influenza Vaccine Effectiveness
https://t.co/QFUVBjM0ax",FALSE,0,NA,2019-03-04T13:47:47Z,FALSE,NA,1102566311291482112,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BIOCIENCIA2013,0,FALSE,FALSE,NA,NA
Interesting article by @TheScientistLLC about neurodegenerative disease caused by virus infections such as influenz… https://t.co/RbEsVdKGiG,FALSE,3,NA,2019-03-04T13:46:10Z,TRUE,NA,1102565901449216000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jurreysi,1,FALSE,FALSE,NA,NA
LINEまともに見てなかったけど、いつの間にかオリ合宿の参加募集してたんだね。,FALSE,3,NA,2019-03-04T13:45:51Z,FALSE,NA,1102565824785604608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_way,0,FALSE,FALSE,NA,NA
"Federica, cade dalle scale di casa e muore a 24 anni: era indebolita dall'influenza - https://t.co/HflqrxL9HK https://t.co/STTIEsMyBA",FALSE,0,NA,2019-03-04T13:45:35Z,FALSE,NA,1102565755986604033,NA,"<a href=""http://www.bassairpinia.it"" rel=""nofollow"">Bassairpinia.it</a>",bassairpinia,0,FALSE,FALSE,NA,NA
"""The CDC estimates influenza has resulted in between 12,000 and 56,000 deaths annually in the U.S. since 2010""… https://t.co/kO4vJMTUFS",FALSE,1,NA,2019-03-04T13:45:16Z,TRUE,NA,1102565676177391617,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GeorgiaStateLaw,0,FALSE,FALSE,NA,NA
"#EcuadorEsCarnaval | Si viajas a zonas de alto riesgo de Influenza, Dengue, Chikungunya, Zika, Sarampión, Fiebre Am… https://t.co/lckqeMh4Vz",FALSE,48,NA,2019-03-04T13:43:09Z,TRUE,NA,1102565142997450753,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Salud_CZ5,55,FALSE,FALSE,NA,NA
"Federica, cade dalle scale di casa e muore a 24 anni: era indebolita dall'influenza https://t.co/mad3qn36qP",FALSE,3,NA,2019-03-04T13:35:44Z,FALSE,NA,1102563277949857798,NA,"<a href=""http://www.ilmessaggero.it"" rel=""nofollow"">autoTweetIlmessageroIt</a>",ilmessaggeroit,0,FALSE,FALSE,NA,NA
Segundo día sin dormir bien...justo día de escuela. Gracias influenza,FALSE,0,NA,2019-03-04T13:30:46Z,FALSE,NA,1102562027879518208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Evan_Harrey,0,FALSE,FALSE,NA,NA
嬉しい,FALSE,0,NA,2019-03-04T13:30:44Z,FALSE,NA,1102562020514099200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tri_influenza,0,FALSE,FALSE,NA,NA
"""You wouldn’t need to change the vaccine type every year because it’s universal and can protect against any influen… https://t.co/4ratOCr6CO",FALSE,2,NA,2019-03-04T13:30:39Z,TRUE,NA,1102561997042999301,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GeorgiaStateLaw,0,FALSE,FALSE,NA,NA
@TRHLofficial I hate other people's dogs begging while I'm eating children...sheesh!,FALSE,1,TRHLofficial,2019-03-04T13:30:00Z,FALSE,1102561420351340544,1102561834605916161,37190937,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
@Onlyproblemj La mia influenza ti fa male,FALSE,2,Onlyproblemj,2019-03-04T13:29:17Z,FALSE,1102561247084642304,1102561653705633793,2258170901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",heysilvie,0,FALSE,FALSE,NA,NA
“Eight of the newly reported deaths in children were associated with the 2009 H1N1 and occurred in the past month.… https://t.co/ldksqh2GTv,FALSE,0,NA,2019-03-04T13:28:06Z,TRUE,NA,1102561354874085377,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmeshAA,1,FALSE,FALSE,NA,NA
@PolJokesID pgn jdi influenza,FALSE,0,PolJokesID,2019-03-04T13:27:41Z,FALSE,1102451428709195776,1102561252193132544,808244774469677057,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",damjangg,0,FALSE,FALSE,NA,NA
"Al di là dei gusti personali di ognuno di noi, non si può dire che i Prodigy non abbiano segnato l'immaginario di u… https://t.co/9MjdCIm2Hv",FALSE,55,NA,2019-03-04T13:26:12Z,TRUE,NA,1102560877167943685,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flpsq,3,FALSE,FALSE,NA,NA
@Junebagio Loathe this time of year down there.,FALSE,2,Junebagio,2019-03-04T13:25:27Z,FALSE,1102560170624860162,1102560687761481730,189920002,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
In Insight-MM only 17% of NDMM &amp; 24% of RRMM pts received the recommended pneumococcal vaccination in the past 5 yr… https://t.co/wRKpRLrhBz,FALSE,4,NA,2019-03-04T13:25:07Z,TRUE,NA,1102560605679087616,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",mtmdphd,1,FALSE,FALSE,NA,NA
@lrj4th You're gone for a bit &amp; everything goes to hell. I've been in that situation.,FALSE,1,lrj4th,2019-03-04T13:23:59Z,FALSE,1102559747314778112,1102560321330393091,993108765271515136,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
"【感染性心内膜炎を起こす細菌】
　緑連鎖球菌→アンピシリン
　腸球菌→アンピシリン+アミノグリコシド
　ブドウ球菌→セフェム+バンコマイシン

【心膜炎を起こすウイルス】
Coxsackie B、Influenza、Varicella",FALSE,0,NA,2019-03-04T13:23:18Z,FALSE,NA,1102560149191835648,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",junkanbot,0,FALSE,FALSE,NA,NA
"Il primo giorno di dieta comincia con l'influenza e fuori sembra gennaio. Può esserci un lunedì più merdoso?
#Buongiorno #lunedi",FALSE,0,NA,2019-03-04T13:22:54Z,FALSE,NA,1102560049250078720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",unlikemiche_,0,FALSE,FALSE,NA,NA
"@osteincazzato Per un’influenza??! Sono contraria ai vaccini. 
Ci vuole ben altro per piegarmi. 😁😂😂",FALSE,0,osteincazzato,2019-03-04T13:21:59Z,FALSE,1102551003033939968,1102559816390721541,1054810097879339009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MetalZazie,0,FALSE,FALSE,NA,NA
"Ay bago ko makalimutan mga MULATS araw dapat trending sya sa socmed ha, tag and mention her name always, alam nyo n… https://t.co/r890qgPekb",FALSE,1,NA,2019-03-04T13:18:46Z,TRUE,NA,1102559007942692865,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iamcot33,1,FALSE,FALSE,NA,NA
😂🤣😂🤣👍 https://t.co/GyPz9QNQmA,FALSE,0,NA,2019-03-04T13:12:53Z,FALSE,NA,1102557524602089474,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
I took some vacation days during the legislative break. Today is day four of being stuck in the house because  one… https://t.co/jvdlG5MNdS,FALSE,19,NA,2019-03-04T13:11:27Z,TRUE,NA,1102557166479785984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kprkoranda,0,FALSE,FALSE,NA,NA
"CDC provides constant updates on flu outbreaks nationwide
#flu #influenza https://t.co/HEa6BtxFYa",FALSE,0,NA,2019-03-04T13:10:59Z,FALSE,NA,1102557048682827778,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bossoft,0,FALSE,FALSE,NA,NA
@lrj4th Just be sure to take it easy on yourself 👍,FALSE,1,lrj4th,2019-03-04T13:10:40Z,FALSE,1102556761762992128,1102556967187505154,993108765271515136,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
"@PoveroTurati Ahahahah no dai, però devo dire che dopo 10 giorni di influenza ora sarà un mese che non ho avuto più… https://t.co/LCWz5HGs8C",FALSE,1,PoveroTurati,2019-03-04T13:09:52Z,TRUE,1102553874509033472,1102556767895121920,961402376287608834,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",infrangersi,0,FALSE,FALSE,NA,NA
"“It’s not coming down like you would expect, but we have had seasons in the last few years where #influenza-like il… https://t.co/s97BbnZ3wo",FALSE,1,NA,2019-03-04T13:05:41Z,TRUE,NA,1102555713522597893,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmeshAA,1,FALSE,FALSE,NA,NA
En casa seguimos mal y de malas: una de mis hijas con influenza y mi mano derecha continua inmóvil. Pero mis perros… https://t.co/VPpaxjXEl0,FALSE,4,NA,2019-03-04T13:02:41Z,TRUE,NA,1102554960745717760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SanaguiClaudia,0,FALSE,FALSE,NA,NA
"""A universal flu vaccine that offers broad protection against various viruses is urgently needed...""

#statmadness… https://t.co/9yUZdCeWub",FALSE,1,NA,2019-03-04T13:01:57Z,TRUE,NA,1102554775655247873,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GeorgiaStateLaw,0,FALSE,FALSE,NA,NA
"Sense you no get!
Yet be parading yourself as ""social media strategist"" 

Pathetic influenza 😡",FALSE,1,NA,2019-03-04T13:01:46Z,FALSE,NA,1102554729677316097,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Px_Flo,0,FALSE,FALSE,NA,NA
"#GiovaniConsumatori 
#AcquistiOnline, influenza dei #social, pericolo #truffe, impatto della nuova #pubblicità: che… https://t.co/Ltf2UxcsMy",FALSE,1,NA,2019-03-04T13:01:42Z,TRUE,NA,1102554711641722880,NA,"<a href=""https://www.postpickr.com"" rel=""nofollow"">PostPickr</a>",consumatori,1,FALSE,FALSE,NA,NA
"@LaMerlettaia Magari è solo influenza.

Per dire, eh?",FALSE,1,LaMerlettaia,2019-03-04T13:01:03Z,FALSE,1102553137381019649,1102554548848283648,1115615174,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TehHarkster,0,FALSE,FALSE,NA,NA
Researchers Discover New Portal of Entry for Influenza Viruses https://t.co/f0HdotF7Xz,FALSE,0,NA,2019-03-04T13:00:14Z,FALSE,NA,1102554341393776640,NA,"<a href=""http://idw-online.de/en/"" rel=""nofollow"">idw_feed_en</a>",idw_online_en,0,FALSE,FALSE,NA,NA
"@Defcon1979 @solebastardo ohhh.. grazie, noi questo volevamo sapere tutti, l'influenza marginale che ha avuto nella… https://t.co/PQnsYIboAb",FALSE,14,Defcon1979,2019-03-04T12:57:51Z,TRUE,1102548409372864512,1102553742925279232,68943667,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",20161_IT,0,FALSE,FALSE,NA,NA
"Interim Estimates of 2018-19 Seasonal Influenza Vaccine Effectiveness - United States, February 2019. - PubMed - NC… https://t.co/exv4TP0Rwk",FALSE,0,NA,2019-03-04T12:57:41Z,TRUE,NA,1102553700050976768,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",syuichiao89,0,FALSE,FALSE,NA,NA
WASHING YOUR HANDS BEFORE AND AFTER USING THE BATHROOM OR RESTROOM  (STOPS) THE SPREAD OF INFLUENZA VIRUS AND OTHER… https://t.co/iJzNqg6eNg,FALSE,0,NA,2019-03-04T12:54:06Z,TRUE,NA,1102552800527966208,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",eboneeast,0,FALSE,FALSE,NA,NA
